hospital_id,description,code1,code1_type,code2,code2_type,code3,code3_type,billing_class,setting,drug_unit_of_measurement,drug_type_of_measurement,modifiers,standard_charge_gross,standard_charge_discounted_cash,payer_name,plan_name,standard_charge_negotiated_dollar,standard_charge_negotiated_percentage,standard_charge_negotiated_algorithm,estimated_amount,standard_charge_methodology,standard_charge_min,standard_charge_max,additional_generic_notes
H001,Respiratory System Diagnosis With Ventilator Support >96 Hours,207,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",268385.28,other,54658.83,663620.31,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Respiratory System Diagnosis With Ventilator Support >96 Hours,207,MS-DRG,,,,,facility,inpatient,,,,,,BCBS,Tier 1 All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",532559.39,other,54658.83,663620.31,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Respiratory System Diagnosis With Ventilator Support >96 Hours,207,MS-DRG,,,,,facility,inpatient,,,,,,Humana,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",56871.5,other,54658.83,663620.31,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Respiratory System Diagnosis With Ventilator Support >96 Hours,207,MS-DRG,,,,,facility,inpatient,,,,,,Simply Health,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",54658.83,other,54658.83,663620.31,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Respiratory System Diagnosis With Ventilator Support >96 Hours,207,MS-DRG,,,,,facility,inpatient,,,,,,SunShine,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",57954.76,other,54658.83,663620.31,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Respiratory System Diagnosis With Ventilator Support >96 Hours,207,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",174475.36,other,54658.83,663620.31,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Respiratory System Diagnosis With Ventilator Support >96 Hours,207,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",663620.31,other,54658.83,663620.31,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Respiratory System Diagnosis With Ventilator Support <=96 Hours,208,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",72387.83,other,22394.75,75398.17,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Respiratory System Diagnosis With Ventilator Support <=96 Hours,208,MS-DRG,,,,,facility,inpatient,,,,,,BCBS,Tier 1 All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",60598.92,other,22394.75,75398.17,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Respiratory System Diagnosis With Ventilator Support <=96 Hours,208,MS-DRG,,,,,facility,inpatient,,,,,,Cigna,HMO,,52,,40303.39,percent of total billed charges,22394.75,75398.17,
H001,Respiratory System Diagnosis With Ventilator Support <=96 Hours,208,MS-DRG,,,,,facility,inpatient,,,,,,Humana,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",22394.75,other,22394.75,75398.17,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Respiratory System Diagnosis With Ventilator Support <=96 Hours,208,MS-DRG,,,,,facility,inpatient,,,,,,Simply Health,Healthy Kids Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",29172.54,other,22394.75,75398.17,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Respiratory System Diagnosis With Ventilator Support <=96 Hours,208,MS-DRG,,,,,facility,inpatient,,,,,,Simply Health,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",27904.17,other,22394.75,75398.17,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Respiratory System Diagnosis With Ventilator Support <=96 Hours,208,MS-DRG,,,,,facility,inpatient,,,,,,SunShine,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",24812.84,other,22394.75,75398.17,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Respiratory System Diagnosis With Ventilator Support <=96 Hours,208,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",75398.17,other,22394.75,75398.17,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Cardiac Valve And Other Major Cardiothoracic Procedures With Cardiac Catheterization With Mcc,216,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",370580.76,other,370580.76,370580.76,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Cardiac Valve And Other Major Cardiothoracic Procedures With Cardiac Catheterization With Cc,217,MS-DRG,,,,,facility,inpatient,,,,,,SunShine,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",126790.26,other,126790.26,126790.26,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Cardiac Valve And Other Major Cardiothoracic Procedures Without Cardiac Catheterization With Mcc,219,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",217199.71,other,76220.59,468631.57,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Cardiac Valve And Other Major Cardiothoracic Procedures Without Cardiac Catheterization With Mcc,219,MS-DRG,,,,,facility,inpatient,,,,,,BCBS,Tier 1 All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",261789.42,other,76220.59,468631.57,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Cardiac Valve And Other Major Cardiothoracic Procedures Without Cardiac Catheterization With Mcc,219,MS-DRG,,,,,facility,inpatient,,,,,,BCBS,Tier 2 All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",282939.35,other,76220.59,468631.57,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Cardiac Valve And Other Major Cardiothoracic Procedures Without Cardiac Catheterization With Mcc,219,MS-DRG,,,,,facility,inpatient,,,,,,Cigna,Baycare Other Commercial Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",468631.57,other,76220.59,468631.57,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Cardiac Valve And Other Major Cardiothoracic Procedures Without Cardiac Catheterization With Mcc,219,MS-DRG,,,,,facility,inpatient,,,,,,Humana,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",85700.36,other,76220.59,468631.57,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Cardiac Valve And Other Major Cardiothoracic Procedures Without Cardiac Catheterization With Mcc,219,MS-DRG,,,,,facility,inpatient,,,,,,Simply Health,Healthy Kids Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",81644.48,other,76220.59,468631.57,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Cardiac Valve And Other Major Cardiothoracic Procedures Without Cardiac Catheterization With Mcc,219,MS-DRG,,,,,facility,inpatient,,,,,,Simply Health,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",196576.89,other,76220.59,468631.57,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Cardiac Valve And Other Major Cardiothoracic Procedures Without Cardiac Catheterization With Mcc,219,MS-DRG,,,,,facility,inpatient,,,,,,SunShine,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",140070.20,other,76220.59,468631.57,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Cardiac Valve And Other Major Cardiothoracic Procedures Without Cardiac Catheterization With Mcc,219,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",266449.78,other,76220.59,468631.57,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Cardiac Valve And Other Major Cardiothoracic Procedures Without Cardiac Catheterization With Mcc,219,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",76220.59,other,76220.59,468631.57,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Cardiac Valve And Other Major Cardiothoracic Procedures Without Cardiac Catheterization With Cc,220,MS-DRG,,,,,facility,inpatient,,,,,,BCBS,Tier 1 All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",163109.92,other,69592.71,163109.92,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Cardiac Valve And Other Major Cardiothoracic Procedures Without Cardiac Catheterization With Cc,220,MS-DRG,,,,,facility,inpatient,,,,,,Humana,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",69592.71,other,69592.71,163109.92,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Cardiac Valve And Other Major Cardiothoracic Procedures Without Cardiac Catheterization With Cc,220,MS-DRG,,,,,facility,inpatient,,,,,,Simply Health,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",87648.70,other,69592.71,163109.92,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Cardiac Valve And Other Major Cardiothoracic Procedures Without Cardiac Catheterization With Cc,220,MS-DRG,,,,,facility,inpatient,,,,,,SunShine,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",87332.75,other,69592.71,163109.92,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Cardiac Valve And Other Major Cardiothoracic Procedures Without Cardiac Catheterization With Cc,220,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",155388.15,other,69592.71,163109.92,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Cardiothoracic Procedures With Mcc,228,MS-DRG,,,,,facility,inpatient,,,,,,BCBS,Tier 1 All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",144414.18,other,75065.66,239199.86,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Cardiothoracic Procedures With Mcc,228,MS-DRG,,,,,facility,inpatient,,,,,,BCBS,Tier 2 All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",187121.76,other,75065.66,239199.86,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Cardiothoracic Procedures With Mcc,228,MS-DRG,,,,,facility,inpatient,,,,,,Cigna,HMO,,52,,119393.17,percent of total billed charges,75065.66,239199.86,
H001,Other Cardiothoracic Procedures With Mcc,228,MS-DRG,,,,,facility,inpatient,,,,,,Humana,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",128617.14,other,75065.66,239199.86,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Cardiothoracic Procedures With Mcc,228,MS-DRG,,,,,facility,inpatient,,,,,,Simply Health,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",239199.86,other,75065.66,239199.86,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Cardiothoracic Procedures With Mcc,228,MS-DRG,,,,,facility,inpatient,,,,,,SunShine,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",87332.76,other,75065.66,239199.86,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Cardiothoracic Procedures With Mcc,228,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",104707.16,other,75065.66,239199.86,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Cardiothoracic Procedures With Mcc,228,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",75065.66,other,75065.66,239199.86,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Cardiothoracic Procedures Without Mcc,229,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,Better Health Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",59752.05,other,41072.45,89781.33,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Cardiothoracic Procedures Without Mcc,229,MS-DRG,,,,,facility,inpatient,,,,,,BCBS,Tier 1 All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",77779.38,other,41072.45,89781.33,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Cardiothoracic Procedures Without Mcc,229,MS-DRG,,,,,facility,inpatient,,,,,,Humana,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",52283.05,other,41072.45,89781.33,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Cardiothoracic Procedures Without Mcc,229,MS-DRG,,,,,facility,inpatient,,,,,,Molina,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",52283.05,other,41072.45,89781.33,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Cardiothoracic Procedures Without Mcc,229,MS-DRG,,,,,facility,inpatient,,,,,,Simply Health,Healthy Kids Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",73910.74,other,41072.45,89781.33,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Cardiothoracic Procedures Without Mcc,229,MS-DRG,,,,,facility,inpatient,,,,,,Simply Health,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",89781.33,other,41072.45,89781.33,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Cardiothoracic Procedures Without Mcc,229,MS-DRG,,,,,facility,inpatient,,,,,,SunShine,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",41072.45,other,41072.45,89781.33,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Cardiothoracic Procedures Without Mcc,229,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",80307.16,other,41072.45,89781.33,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Cardiothoracic Procedures Without Mcc,229,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",57262.39,other,41072.45,89781.33,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Permanent Cardiac Pacemaker Implant With Mcc,242,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",102953.98,other,102953.98,102953.98,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Permanent Cardiac Pacemaker Implant With Cc,243,MS-DRG,,,,,facility,inpatient,,,,,,Simply Health,Healthy Kids Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",18363.73,other,18363.73,20464.52,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Permanent Cardiac Pacemaker Implant With Cc,243,MS-DRG,,,,,facility,inpatient,,,,,,SunShine,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",20464.52,other,18363.73,20464.52,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Permanent Cardiac Pacemaker Implant Without Cc/Mcc,244,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",51559.25,other,46207.68,51559.25,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Permanent Cardiac Pacemaker Implant Without Cc/Mcc,244,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",46207.68,other,46207.68,51559.25,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Vascular Procedures With Mcc,252,MS-DRG,,,,,facility,inpatient,,,,,,BCBS,Tier 1 All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",123057.63,other,41087.95,123057.63,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Vascular Procedures With Mcc,252,MS-DRG,,,,,facility,inpatient,,,,,,SunShine,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",41087.95,other,41087.95,123057.63,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Vascular Procedures With Cc,253,MS-DRG,,,,,facility,inpatient,,,,,,Aetna,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",499605.17,other,61302.55,499605.17,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Vascular Procedures With Cc,253,MS-DRG,,,,,facility,inpatient,,,,,,BCBS,Tier 1 All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",62405.01,other,61302.55,499605.17,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Vascular Procedures With Cc,253,MS-DRG,,,,,facility,inpatient,,,,,,Cigna,HMO,,52,,71580.23,percent of total billed charges,61302.55,499605.17,
H001,Other Vascular Procedures With Cc,253,MS-DRG,,,,,facility,inpatient,,,,,,Humana,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",67483.72,other,61302.55,499605.17,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Vascular Procedures With Cc,253,MS-DRG,,,,,facility,inpatient,,,,,,Simply Health,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",61302.55,other,61302.55,499605.17,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Vascular Procedures With Cc,253,MS-DRG,,,,,facility,inpatient,,,,,,SunShine,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",78020.56,other,61302.55,499605.17,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Vascular Procedures With Cc,253,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",64433.13,other,61302.55,499605.17,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Other Vascular Procedures Without Cc/Mcc,254,MS-DRG,,,,,facility,inpatient,,,,,,Simply Health,Medicaid Managed Care Plan,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",28359.41,other,28359.41,28359.41,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Cardiac Pacemaker Revision Except Device Replacement With Mcc,260,MS-DRG,,,,,facility,inpatient,,,,,,BCBS,Tier 1 All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",81096.42,other,81096.42,81096.42,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
H001,Cardiac Pacemaker Revision Except Device Replacement Without Cc/Mcc,262,MS-DRG,,,,,facility,inpatient,,,,,,UnitedHealthCare,All Commercial Plans,,,"Conditional payment logic at the claim level including numerous contracting methods, hierarchical applications, and service utilization requirements.",44527.8,other,44527.8,44527.8,"Contracting method is an algorithm described in the 'standard_charges|algorithm' field. The estimated allowed amount provided accounts for the structural rates, conditions, and utilization elements inherent in the payer’s algorithm."
